2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,2,0,1,0,0,0,0,1,0,1,1,2,0,0,0,1,1,1,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,2,1,2,0,0,1,0,0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,3,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,2,3,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,3,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,2,2,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,1,2,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,4,2,2,1,1,2,1,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,4,5,1,1,2,3,0,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2,4,4,6,3,4,1,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,3,6,4,7,3,2,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3,6,1,0,0,0,0,0,0,2,3,8,2,5,5,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,8,1,0,0,0,0,0,0,2,2,8,3,4,10,5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,1,1,4,6,4,10,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,2,6,4,10,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,7,5,4,0,0,0,0,0,0,0,0,0,2,5,11,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,2,5,5,3,0,0,0,0,0,0,0,0,0,0,4,13,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,2,3,4,5,1,0,0,0,0,0,0,0,0,0,0,2,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,2,5,4,7,1,1,0,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,8,5,11,1,1,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0
0,0,0,0,1,9,4,11,2,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0
0,0,0,0,0,6,4,8,2,0,0,0,0,0,0,0,0,0,1,0,0,7,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,2,5,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,2,3,1,0,0,0,0,0,1,0,0
0,0,0,0,5,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0,3,1,0,0,1,2,3,1,0,0,0,0,0,1,0,0
0,1,0,0,7,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,3,2,0,0,0,0,0,1,0,0
0,1,0,0,6,1,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,3,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,3,0,0,3,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,2,3,0,0,0,0,1,0,0,0
0,0,1,0,3,1,2,1,12,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,8,4,0,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,11,1,3,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,4,1,0,0,0,1,0,1,0
0,0,1,0,1,0,1,1,10,2,0,0,0,0,0,0,0,0,0,0,0,1,2,7,13,7,0,4,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,7,6,3,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,4,1,0,0,0,1,0,1,0
0,0,0,0,1,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,5,9,13,7,0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,8,3,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,3,2,0,0,0,1,0,2,0
1,0,0,0,1,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,2,8,5,7,0,1,0,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,8,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,9,0,3,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,7,8,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,3,2,1,0,0,0,0,2,0
0,0,0,0,0,0,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,1,12,0,1,0,0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,2,7,1,0,10,6,5,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,2,2,0,0,0,0,2,0
0,0,1,0,0,0,0,0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,2,1,12,0,0,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,9,1,0,10,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,1,2,0,0,0,1,3,0
0,0,1,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,10,1,1,5,6,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,1,2,0,0,0,2,2,0
0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1,7,0,0,10,1,3,11,14,2,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,3,0,2,0,0,0,2,2,0
0,0,0,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,3,4,0,8,0,3,6,15,7,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,3,0,2,0,0,0,1,1,0
0,0,0,1,0,0,0,0,0,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,7,0,4,0,1,0,12,10,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,1,2,0,2,1,0,0,1,0,0
0,1,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,5,0,2,0,0,1,5,11,0,0,0,0,0,0,0,0,0,1,1,7,3,0,0,0,1,0,2,1,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,8,6,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,6,2,10,0,0,0,0,0,0,0,0,0,0,1,9,5,0,0,0,1,0,4,1,0,0,0,0,1
0,1,0,1,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,9,4,7,0,0,0,0,0,0,0,0,0,0,1,10,6,0,0,2,4,0,9,2,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,6,8,4,2,0,0,0,0,0,0,0,0,0,1,10,2,0,0,3,6,0,14,1,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,7,2,2,0,0,0,0,0,0,0,0,0,1,9,1,0,1,3,6,0,9,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,2,5,0,0,0,0,0,0,0,0,0,1,9,0,0,2,2,5,0,2,2,0,0,0,1,1
