Date,Asset_1,Asset_2,Asset_3,Asset_4,Asset_5,Asset_6,Asset_7,Asset_8,Asset_9,Asset_10,Asset_11,Asset_12,Asset_13,Asset_14,Asset_15,Asset_16,Asset_17,Asset_18,Asset_19,Asset_20,Asset_21,Asset_22,Asset_23,Asset_24,Asset_25,Asset_26,Asset_27,Asset_28,Asset_29,Asset_30,Asset_31,Asset_32,Asset_33,Asset_34,Asset_35,Asset_36,Asset_37,Asset_38,Asset_39,Asset_40,Asset_41,Asset_42,Asset_43,Asset_44,Asset_45,Asset_46,Asset_47,Asset_48,Asset_49,Asset_50,Asset_51,Asset_52,Asset_53,Asset_54,Asset_55,Asset_56,Asset_57,Asset_58,Asset_59,Asset_60,Asset_61,Asset_62,Asset_63,Asset_64,Asset_65,Asset_66,Asset_67,Asset_68,Asset_69,Asset_70,Asset_71,Asset_72,Asset_73,Asset_74,Asset_75,Asset_76,Asset_77,Asset_78,Asset_79,Asset_80,Asset_81,Asset_82,Asset_83,Asset_84,Asset_85,Asset_86,Asset_87,Asset_88,Asset_89,Asset_90,Asset_91,Asset_92,Asset_93,Asset_94,Asset_95
1963-07-01,0.010695521625362506,-0.03147549011695241,0.007257577150115391,-0.12279325632166234,0.29102094463487577,-0.3632475953883274,-0.3822379186459038,-0.477812586750677,-0.46662485688125627,0.1201908846432113,-0.003006070372075322,0.4596178275473672,-0.7470010939599733,0.47048599772494903,0.18170262192003367,0.7445400945515331,0.41402983841894553,0.9883701453656434,-0.3587075543034177,-0.17056810790922947,-1.3899655394105837,-0.3731676131871817,-1.120860534091744,-1.086210937023795,-0.6094545628564587,0.9058246572146078,-0.5951367935850989,-0.7007149396304276,0.437549982324819,-0.24873511898602013,-0.23899526897230672,-0.6299150733002835,2.225735480791556,0.4168794971394499,-0.358409192822932,-0.5375288027291061,-0.6219317581528018,0.3744105263261693,-0.1860461940200861,0.9798964119105842,-0.8666135451759746,0.36744073690967166,-0.538276438199031,0.11339666369333369,0.09525411356789064,1.1813900666405583,-0.09690766927927175,0.5373699978518464,0.5840998886425297,-0.38151071335903775,0.5664204702896896,-1.2236400580582445,-0.7276012825916428,0.2044968693682128,-0.8474070468125475,0.750162155664384,-0.30449655295407985,-0.5654808053442438,-0.002128038740455538,0.19041946759850015,0.46778091316758724,0.4486240496885631,0.9496756097541744,-0.06671391879508994,0.5263236934891073,0.539475478664495,0.11138609781833135,-0.7951192238155163,0.8417534925526419,0.382117933285637,0.004946505047135865,0.021784105802023123,-0.6691422498276527,-0.278489834756604,-0.7469333661339002,0.19579358754601103,0.9400150927841207,0.8618691110149915,-0.11178937331625216,1.042370897475886,0.5681769766343704,-0.3147263098436826,0.7951553664807284,0.4529898627662407,1.291788652023365,0.146897722089844,1.1218745108724946,0.34949946273499755,-0.19019400815354,0.9859527897764943,0.3225638610258205,0.9426473602941989,0.9231768033716581,0.24263151815853878,1.010178193684253
1963-08-01,-0.21302004272953393,1.31242791371351,0.573528448088302,-1.0858524922649349,-0.025590683789705127,0.16002135956516286,0.33744395899867174,1.2820512718666126,1.678432008505697,1.0894618700790635,0.5681178344983692,1.2854721350202645,-0.38534775853843234,-1.278867721529265,-0.5527512592266185,-1.3411353503585697,-0.6270177299511215,-0.45721325652688344,-0.40808203478005556,0.6091032048704542,-0.19448026227552812,0.6452784712876859,-0.823109126114215,0.5415378482499741,0.6556526356267872,-0.737478312503295,0.7532969267107327,0.4596880037331326,0.839131782861351,1.796769856608037,2.0873319536228796,0.0732714433326854,-0.344107382771422,1.5754102684770595,1.1920918262344509,-0.5594380672108037,-0.25718025515724974,-0.03755238333897639,0.23493848963991115,1.5103258286736014,-0.10216847706043929,0.18999776719792008,-0.11442246135135635,0.18674062023096788,0.5839477225376963,1.0164441237646553,-0.2114472464027424,0.15676584399928134,-0.3792773490878719,-0.03624685930289463,0.4875808331766662,-0.8795639875151231,-0.5202377810727178,0.0007038470260725354,-0.8438712421671511,-0.3799230140065585,-0.8689664104287679,-0.3534001197469699,-0.4509158065058937,0.06537037060086441,0.047023305716034886,0.40257244744538684,-1.2414555441274175,-0.7094021143360644,0.2658993901858321,1.2031121451613063,0.0765484181148708,1.74194265818368,-1.6224172465629814,0.08201082200691079,-1.1407354298733448,0.2830241115874124,-0.40975500556285666,0.33923216621949753,-0.5698516284085063,-0.6272226167908274,1.5258449475220746,-0.8014057406263707,0.6473955041520202,0.35266268769050313,0.5439153941336355,-0.21349224094094196,-0.7300906129359925,-0.11181767995882871,-1.101434850239404,0.989345532563577,0.6579123797921113,0.495395329433164,0.160029505146371,-0.17864209015880833,-0.5102892808772129,-0.7175639810709914,-0.3941140113038224,0.7229142375118545,0.1754345275742813
1963-09-01,0.3881140548174318,-2.0836685057881223,-0.1468095406186973,0.18168425527102905,-0.23462108740689194,-1.6847342495224622,-0.11728578400797744,-1.868741531989334,-1.743608637204914,0.5286728086512006,-1.3151841177576733,-0.48809469422700574,0.4759870640868995,-0.11674887042334008,0.4670733647627935,-0.3776824891384608,0.03400399154514532,-0.4324580862150137,1.438746344713709,0.21486228746160246,-0.40102418929498185,-1.2617366752738166,-0.4389957736273786,-0.8156415682564616,0.402204298186194,0.17534375842543476,1.9112025514557822,-0.2843285929848129,-0.8826916218342463,0.1071849533096769,-0.34251357916595676,-0.48441324486142096,0.6979318603931394,1.3620117538361087,0.6348434354707206,0.5634611124036839,-0.1324551965729302,-0.5826358798394705,-0.2474403199480069,-0.3579164901372731,-0.7308522747207434,0.5642008167492844,-0.18964731516323138,0.6906725543037155,0.8312525786781383,0.4326386008793065,0.6111884388404288,-0.8152583172577912,0.7715488576104241,0.3916704955558756,-1.5006026842044018,0.07032007735570599,0.5200557100418758,-0.6544192524213438,1.2688186425118335,-0.06538483925689817,1.7850530422426338,-0.028118464546358947,-1.0341272856709738,-0.3670940596805342,-0.4859499922538765,-0.1202324212928294,0.2402544096763741,-1.2128487361875189,-0.676266946723181,0.017145502437585836,0.002760801558210803,-1.1100848269664538,0.6927786949459962,-0.11130976443567152,1.0184863456918496,-0.3049547579414248,0.777093398345022,-0.003179177410693161,0.4924056276931406,0.10324608354233754,-1.8639996651649144,-0.7185185911509105,0.11165972119701305,0.5170618549832143,0.36429912085121574,-0.6309042577019721,0.08531302193315621,-0.1257500957513826,1.745629089796156,-0.6377072320125722,-1.1245399507424614,-0.18233035231089412,0.7038132054913651,-0.2212670886533018,1.2480664102465349,-0.29290614688296057,0.2917847644158396,-0.29861582009125703,0.346435208673602
1963-10-01,-0.24523846221648918,1.9694978733058206,0.19729690999662922,-0.6330271681023103,0.7308731218573157,-1.538322868276578,0.11181200488924246,0.9123524254483091,-0.31640879151961615,0.04530444415092719,-0.8346161050826357,0.3325254655449635,-0.5901359055873251,-1.9645376615716168,0.6500200669492289,0.6205789040286305,-1.3723198911325476,-0.40296584329594337,2.4823924859097795,0.3076388918339805,-0.6957308349699481,0.2508483552555741,0.4373651935483446,1.7293330678618526,0.33304221879452883,-0.3166423874900176,1.2726676407369766,0.7413749314993202,-0.2998305943357591,0.3532813656694106,0.8146549582427215,-0.8608161889588639,1.167519546470116,0.6257715413450553,0.6709481787598695,-0.6284134390461403,-1.4791039021259043,0.16896615206028556,0.8252164246684109,1.0588429637973868,-1.04391646320189,0.48131232754718595,-1.2900659789162288,-1.28734477965369,-0.19283427328909888,-0.7459202170226866,0.2232751918477273,0.10106917411583455,-0.8380927390720739,0.4148255579953347,0.6481675424662923,0.8953127923367428,-0.41103555484447074,-1.1297484114148129,-1.0202120945552338,1.7176878249406446,-0.6973347715301699,0.042219338204018415,-0.4359234825228595,-1.149911223953666,-0.1507635471641581,-1.5103494683558387,-1.66836550597027,-0.16161796845945203,1.7281642767769412,0.3502181186475735,-0.649165387571843,2.055509337377354,-0.28302877818790945,-0.3449978064960383,-2.2347027525823706,-0.2444408378819724,-0.3404082025299148,-0.6269744432176461,0.9766289678682459,0.03488585801829997,2.641972201444311,1.0460795876656157,-1.2027507300633622,0.9640236544176354,0.37598083591577847,-1.2000190055099977,-0.7563505356223574,-0.4191303152762014,-1.2749073718371806,1.9694943895834007,-0.43794973048000174,-0.46339575968907354,1.0150010281233186,3.1773450827140044,-0.18431895893064879,-0.14336144063762302,-1.3117046706879847,-0.24992726163916554,-1.2150117684879238
1963-11-01,0.1180356505671256,-2.0664907909835555,-0.7978682265777941,-1.1414062250467987,-0.24361624813137814,-0.11623311593898517,-0.3358405708419359,0.06096675005341086,-0.13179441671876618,-0.11485141706792173,-0.9514651890736395,0.4979291337197156,-0.7453607359414944,-0.5736216175455638,0.1841197535134419,0.055206035293283655,0.8348065369492756,0.24201551625962348,1.0374160221527156,-0.03514422704147515,-0.5708596423211837,-1.0745007925030696,-0.2622326024025846,0.9774269972887877,-0.1238308672105646,1.7523018079580581,1.9200505829458925,0.005792713714868277,-0.05559154815446988,0.4281863938505062,-0.8356749666112866,0.15581553473387216,0.5904814086767483,-0.9100329626606257,0.005155901195322065,-0.11707626993397435,-1.197510218326479,0.5784885805295985,0.3610162670601182,0.027541254526842023,0.25043007581354676,0.6434184490187573,-0.24701682816170512,0.02773335782322841,-1.5049235351000403,0.4167418589117878,-0.6466011695475203,0.45821855025622754,0.35310162515867494,-0.12496025241351875,0.30159265646982253,-0.8951348060727313,0.7355618948953544,-0.2899130487260005,0.31546689789997645,-0.05170939329210945,-0.6152115009922337,0.48828308854809704,-0.2229689521299757,-0.9463482194908807,0.5508149004337727,-0.07879314707274636,0.13268370881201344,0.8621656437928734,-1.01381674797619,1.060147883171713,0.10765987441043232,3.0265341358789537,2.515937415507373,0.6786287350524912,0.8022807927381722,1.0366987894845523,-0.7691539896556727,-0.4876246123209123,0.26126444318013065,-2.096545225148169,0.9484326891533201,0.017400371516373084,1.070908636120475,0.5313722808651936,0.48786865844114496,-0.11166277557763847,-0.1977036982083602,-0.5433766320442679,-0.48708640229700306,-1.0627659340076885,0.555372993515071,1.3782746182462848,0.37253207175555286,-1.7643141169285885,1.433742085356212,-0.4117359109369808,-1.0645193457832856,-0.037397341948504,-0.8940094277447349
1963-12-01,-1.3021104995563324,0.2710146023192316,-0.27016346019464965,-0.0924054537381195,-0.7784559895590712,0.32322634386806076,-1.1624068244450478,-0.3455020619928774,0.5113823540930544,-0.6765073963092498,-0.3345837354592721,1.0159734242929725,0.6038111508583073,-0.024191979922273916,-0.008038167852614237,0.8634268963699754,-0.6139569778532923,0.7516280917348971,0.16287288422913124,0.19050793673100333,0.3109660084062029,-0.08210342428210621,0.3704221027521774,-0.6975138498824649,-0.09819235225369626,0.42827785467569357,0.26772642031486527,0.16231858361864093,0.6372537858420857,0.3893471866876938,1.146528261609599,-1.4565344029480767,1.2858913390265572,-1.494521689417854,1.0859174315947182,0.3445244649202416,0.3790391717224047,0.7174532724910739,-0.24204218562102273,-0.3047655302852254,0.5913870514645896,0.7077497952268538,0.9573941435153125,-0.4354038388156759,0.16306028465484068,0.7180038573606577,0.7135301662959856,-0.02978609111766671,0.12458827788866124,-0.004077851379625013,-0.4691792794107259,-0.9119662014828742,0.7736498748246085,-0.16615050777965018,-0.8978601130722177,-0.48569709066060085,0.5071142163861413,-0.13810893833256518,-0.7127787454307014,0.196512557649331,-1.590824816709764,0.9983939176608592,0.6713235236095325,-0.4113658355784821,0.7853659263203508,0.48782936158742984,0.3810920141178123,1.4351552853934952,1.1803806825044645,-0.9357800650430306,-0.4188767796405369,-0.3809471389645575,0.196800719300554,-0.16378948657340872,-0.29479710633329664,1.0122721187256727,0.48055219536462856,0.9495651962065311,1.5954162243678203,-0.07128134431106235,-0.6736216008362387,0.21571235538071948,0.18961657112210467,0.19845071494997757,-0.34590019987284015,0.5303697499597396,0.6869827817943527,0.47370540356130403,0.6354615679277464,0.29460926472495214,-0.4596305338436458,0.9718487377632985,0.5502339154500091,-1.3795950801607766,0.9406031145585242
1964-01-01,2.444008879690395,-0.6971134005218556,-0.9715751875726152,-0.6294232667564416,-0.37568851416798166,-0.005461536452947291,0.36945409796955986,-0.5937885454382567,1.1721217071777585,0.014503267899078043,-0.31976392742512516,-2.4108417079121245,-0.5467247484624779,-0.9706791889302765,0.15416296169057334,-0.1636767029505685,-0.6844427057981608,0.31993035562212124,-0.6065935856959428,-0.19389446453549627,-2.4087751753269058,-2.568019089708045,-0.7029626290879456,0.8839350044623326,1.132734354382956,1.2213332557105896,-1.0522468350532508,-1.6771504438406162,0.926704124786892,0.2926082097256139,-0.16259966340621304,-1.2960125089384067,-3.3917027107789863,-0.4250922232537551,-0.31091130932526817,0.9198293378422082,0.5310733932724623,-1.4924547735872267,-0.727342956740662,0.08683006730600432,0.5948450997146078,1.7170163171666801,0.8366481967311395,-0.39742162178948337,0.6346710506103007,-0.09942096357341951,-0.5366786315207838,1.6042046879035627,0.1588916788758439,-0.13753544453056726,0.9887624500248527,-2.4228729389237444,-0.05502542694794916,-0.6938518498727114,0.14792923296806312,1.6429806288796462,-0.27307205630893916,1.1570217523809645,-0.030899458240769898,-0.4689730172600234,-0.9437347652972295,-0.2826237550782957,0.12066301661117962,-0.23743524059521925,-0.18515163878624466,0.5694261270588715,-1.1210863441243626,0.3044636595085982,0.3396638373976139,-0.15668881928741063,0.8511198244311877,1.1173756994520314,0.2125529180988872,-1.2725595550117346,0.5697592438413627,-0.982469500980055,2.396663509695387,-0.5266266606436225,0.019546843785554914,0.7057144932409485,0.8176845656824763,-0.037699230825323046,-0.794175479599069,-0.08517646524282918,-1.3472021230383529,0.9193223011259393,-1.4260096380278104,0.2788467546484496,1.6968426662801381,0.795323416566118,0.7715840549862487,1.5760329183588737,0.701848560193687,-1.2387993560891526,-0.4986864620317319
1964-02-01,0.40180892749306235,0.3864239820367625,-1.1300696568741146,1.7800072670764278,0.6091744306306222,-0.6219238913786845,0.11645178861964113,-0.9024601220120051,0.5642388882218794,-0.16818334586817066,0.7042268687681927,0.4521412469002077,0.08395487708101376,0.5917747761539364,0.26813864787879826,-0.6078269653350702,-1.4097877470994091,-1.8105615833770523,2.2650045853284544,0.38117205756926437,-0.4500036298315164,0.2945544356025372,0.7885016624762232,-0.44631760425764666,0.5853348315550969,1.0287712931223663,-1.16988296808223,1.2135059361362808,2.5277059183868618,-0.38209117657337766,-0.15628721298913678,0.2920859129499034,-0.6671354415275831,0.17896409276623362,0.03427373651853644,-0.18390607035996967,0.39701855233850225,-0.531016076853052,1.2546321652702832,1.1106253161786357,-0.42933981100930424,-0.5737116324027198,0.5476350122830402,0.06852569396717685,0.7998110982812766,-0.9407972440508795,0.13461222751172275,0.8342761898566396,-0.19369691928694724,-0.011858402708204306,0.4017870014490959,-1.6584774759569592,-0.577144824349853,1.215019695074795,0.11638045682130081,-0.5615023598317452,-0.38023595175959574,0.9233721721233323,-0.46288187373205586,1.8530535944991116,0.11014222139719632,0.6861315799280643,-0.5325953606601075,-0.1926873521021091,1.0099356171380287,-0.5323133764457603,0.9752961276524456,0.4372332366240614,-0.9665150176168372,0.9550856541598932,-0.730999783588809,0.27073859547102913,-0.9643669538092906,-0.0371463908611256,-0.0016593488063318008,-0.27117133511753444,3.2922386980831897,0.1077009649869373,0.3634120577086786,-0.07036858833036826,-0.03467331778787922,-0.3930964339829277,-0.5839186985588833,-0.6000960975015983,-1.2868999288099654,0.10888892918468412,-0.46337696971542525,-0.1336040099224944,0.19334797258281083,-0.515560465865469,-1.0106033676261847,-0.5725330464001186,-0.47925712678807614,0.007855716067397458,0.44666354250040763
1964-03-01,0.689793259160014,-1.1170674902083026,-1.074656169795295,1.253144181902392,0.7776030302080195,-0.4249197258202489,1.0195561636373671,0.7277372102076889,-1.2432680699918943,-0.537452329200234,-0.5135770016491993,0.033856289698521266,-0.31393616779463795,0.13643223628169232,0.6391481199642627,-0.6017828860274583,0.6568088532006673,-0.10961010529606835,1.4657447908575982,-0.2669779645271144,0.28708876441463244,0.38843504046441224,0.47394945154590123,0.07774901857520335,0.9606560035273753,0.0115204814871292,1.5838174393231965,0.41814678763838353,1.5719893014793473,1.6046222127695213,0.6572111322827503,-0.11662980087675526,-1.578471652112211,2.1713430172390784,-0.6889056559077039,0.8263852204760683,1.0117686887891175,1.520008153813392,0.1151115783552691,-0.3891387348929212,-1.473404880956092,-0.5599326691516885,-0.09855765197832753,0.010396788217154847,-1.5232445878642014,0.37348999754295653,0.802671083384012,0.6141304007601812,0.8572251867946895,0.5135634969247204,-0.08021294309077653,-1.3675602433133045,-0.30335094715343064,0.5576150495677048,-1.1215122006433016,1.9320056284787022,0.5709834112801966,0.6169789290685574,-0.3111569175016338,1.5718850762631373,-1.9439434461788865,-0.2437947198244847,-0.7068910207786743,-0.03607400078372358,2.3047625741116184,2.3456652242252356,-0.6230554346260525,1.5397562272733372,-1.8503013322514608,1.0876782686426019,0.46706410357626327,-0.20687537411957965,0.645606893275986,-1.026655236490705,0.37408907821127746,-0.31326708674908427,2.2027515447683528,-1.4920856941180056,-1.2225859106126633,-0.2935953818312226,-1.4974017575804561,-0.545153422134716,0.8798742155960831,-1.0673878343668979,-0.5221759225077423,-0.18574265310873797,-0.038665225241851175,-0.27852439152193537,0.01715041478748058,-0.11959475311769704,-1.1633319808770328,-0.4481496825053042,0.9780389103849034,-0.23778338200155733,-0.7166440130420643
1964-04-01,-0.24761975524311575,0.20112612190336226,-0.35478049433779046,-0.24492410992569683,-1.2230681557713126,-0.1931026658598964,-0.8217038858601226,-1.1235589053393376,0.29798417954657574,0.08345107607674353,0.29806644193320925,-1.612903635061257,2.261846885575488,1.3375877592628718,-0.3928642836751281,0.5214953788872762,-0.2460465553630078,-0.14011688117029072,-1.1256108035783028,-0.34084276566001687,-0.9349930451327639,-0.9810101357675557,-0.17920427672084724,-0.21135230862275153,0.8284737963665317,-1.0230944657189696,-1.2459077223456794,-0.6583847265819825,-1.3975340958455498,0.34957643126538507,1.123981061138845,-0.23425165434376732,-2.369050458012949,-1.833849789066779,1.9526068888833508,0.5306486380712937,0.2942916977476895,-0.4827826286335842,-0.33264793085574634,1.0022415834654648,-1.1863993499927905,0.2682097876583053,0.04529214551228672,-0.8707950711945315,1.603755351519221,1.0270732522007069,-0.14376928558084026,-1.1990353514756522,-0.5434297995301955,-0.1556065440034124,-0.3139088691990541,0.5748769841606911,1.037556073168171,-0.8901260698247375,1.0818753913339627,-1.1699264705747676,0.9924259132527488,-0.05552335006239636,-0.2358113516513352,0.8413148602996348,-2.049055820040594,-0.49994353103332306,0.4153247263841418,0.413868367664152,-0.30803596571198405,4.725914935345979,1.110534972490612,-1.6622215268528158,-0.7943622745541743,-0.9510918847606745,-0.4504701749053265,0.6606029126023316,0.431848259161176,0.29863755962989025,-0.2687602257785662,0.7006586477302164,-2.6113591232948816,-1.5453580120936445,0.02329402734404064,0.298756937039923,-0.08615100225243297,1.7116509668257611,-0.13743909181383926,-0.08730970570572635,0.07212359160646027,-1.0427090301340718,-1.1147251680622157,-1.3112423147932688,-0.5447979040962356,1.7503233590296077,0.6399885220547129,0.7800008434024043,0.5113547807195469,0.14493279811279217,1.300897399983767
